Title,Issue_Title,Issue_URL
"Volume 12 Issue 4, December 1997",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629701200401
"Volume 12 Issue 4, December 1997",A Field Study of the Effects of Asynchronous Groupware Support on Process Improvement Groups,https://journals.sagepub.com/doi/abs/10.1177/026839629701200402
"Volume 12 Issue 4, December 1997",Are General Managers Well Prepared to Manage It? the Role of it in General MBA Programmes in Australia,https://journals.sagepub.com/doi/abs/10.1177/026839629701200403
"Volume 12 Issue 4, December 1997",The Indian Software Industry: Moving towards Maturity,https://journals.sagepub.com/doi/abs/10.1177/026839629701200404
"Volume 12 Issue 4, December 1997","Is Outsourcing Practices in the Usa, Japan and Finland: A Comparative Study",https://journals.sagepub.com/doi/abs/10.1177/026839629701200405
"Volume 12 Issue 4, December 1997",Developing and Implementing Is: A Case Study Analysis in Social Services,https://journals.sagepub.com/doi/abs/10.1177/026839629701200406
"Volume 12 Issue 3, September 1997",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629701200301
"Volume 12 Issue 3, September 1997","Managing Client/Server Implementations: Today's Technology, Yesterday's Lessons",https://journals.sagepub.com/doi/abs/10.1177/026839629701200302
"Volume 12 Issue 3, September 1997",An Investigation of Client/Server Application Development Methodologies,https://journals.sagepub.com/doi/abs/10.1177/026839629701200303
"Volume 12 Issue 3, September 1997",Information Architecture Practice: Research-Based Recommendations for the Practitioner,https://journals.sagepub.com/doi/abs/10.1177/026839629701200304
"Volume 12 Issue 3, September 1997",Integrating an Intelligent Tutoring Facility into a Gaming Simulation Environment,https://journals.sagepub.com/doi/abs/10.1177/026839629701200305
"Volume 12 Issue 3, September 1997",The it Outsourcing Market-Place: Vendors and Their Selection,https://journals.sagepub.com/doi/abs/10.1177/026839629701200306
"Volume 12 Issue 3, September 1997",Book Review: The Outsourcing Manual,https://journals.sagepub.com/doi/abs/10.1177/026839629701200307
"Volume 12 Issue 3, September 1997",Book Review: Java how to Program,https://journals.sagepub.com/doi/abs/10.1177/026839629701200308
"Volume 12 Issue 2, June 1997",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629701200201
"Volume 12 Issue 2, June 1997",Challenges during the Development of Transnational Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629701200202
"Volume 12 Issue 2, June 1997",Programme Evaluation of a Government Information Technology Programme for Small Businesses,https://journals.sagepub.com/doi/abs/10.1177/026839629701200203
"Volume 12 Issue 2, June 1997",The SIMA: A Practical Approach to Information Technology Management,https://journals.sagepub.com/doi/abs/10.1177/026839629701200204
"Volume 12 Issue 2, June 1997",Information Technology Investment Evaluation: Evidence and Interpretations,https://journals.sagepub.com/doi/abs/10.1177/026839629701200205
"Volume 12 Issue 2, June 1997",Executive Information System Failure: A New Zealand Case Study,https://journals.sagepub.com/doi/abs/10.1177/026839629701200206
"Volume 12 Issue 2, June 1997",Knowledge for Software Maintenance,https://journals.sagepub.com/doi/abs/10.1177/026839629701200207
"Volume 12 Issue 1, March 1997",Resolving Conflict of Interests in the Process of an Information System Implementation for Advanced Telecommunication Services,https://journals.sagepub.com/doi/abs/10.1177/026839629701200101
"Volume 12 Issue 1, March 1997",Users’ Reactions to Information Technology: Some Multivariate Models and their Implications,https://journals.sagepub.com/doi/abs/10.1177/026839629701200102
"Volume 12 Issue 1, March 1997",Organizational Impacts of Multimedia Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629701200103
"Volume 12 Issue 1, March 1997",Game Theory as a Tool for Understanding Information Services Outsourcing,https://journals.sagepub.com/doi/abs/10.1177/026839629701200104
"Volume 12 Issue 1, March 1997","Power, Knowledge and Social Process in Technology Analysis: The Case of CAD/CAM",https://journals.sagepub.com/doi/abs/10.1177/026839629701200105
"Volume 12 Issue 1, March 1997",Information Systems Development Methodologies: A Classification According to Problem Situation,https://journals.sagepub.com/doi/abs/10.1177/026839629701200106
"Volume 12 Issue 1, March 1997",Management and the Hybridization of Expertise: Eftpos in Retrospect,https://journals.sagepub.com/doi/abs/10.1177/026839629701200107
"Volume 11 Issue 4, December 1996",Guest Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629601100401
"Volume 11 Issue 4, December 1996",A Framework for Software Risk Management,https://journals.sagepub.com/doi/abs/10.1177/026839629601100402
"Volume 11 Issue 4, December 1996",Software Project Managers’ Risk Preferences,https://journals.sagepub.com/doi/abs/10.1177/026839629601100403
"Volume 11 Issue 4, December 1996",Risk Management and Agency Theory in is Projects – an Exploratory Study,https://journals.sagepub.com/doi/abs/10.1177/026839629601100404
"Volume 11 Issue 4, December 1996",Risk Management for Information Systems Development,https://journals.sagepub.com/doi/abs/10.1177/026839629601100405
"Volume 11 Issue 4, December 1996",Risky Ideas in the Risk Society,https://journals.sagepub.com/doi/abs/10.1177/026839629601100406
"Volume 11 Issue 4, December 1996",Dealing with Risk: A Practical Approach,https://journals.sagepub.com/doi/abs/10.1177/026839629601100407
"Volume 11 Issue 4, December 1996",The Politics of Risk: Trials and Tribulations of the Taurus Project,https://journals.sagepub.com/doi/abs/10.1177/026839629601100408
"Volume 11 Issue 4, December 1996",An Inventory of Personal Constructs for Information Systems Project Risk Researchers,https://journals.sagepub.com/doi/abs/10.1177/026839629601100409
"Volume 11 Issue 4, December 1996",The Mechanics of Managing it Risk,https://journals.sagepub.com/doi/abs/10.1177/026839629601100410
"Volume 11 Issue 4, December 1996","Book Review: Impossible Minds: My Neurons, My Consciousness",https://journals.sagepub.com/doi/abs/10.1177/026839629601100411
"Volume 11 Issue 4, December 1996","Book Review: Impossible Minds: My Neurons, My Consciousness",https://journals.sagepub.com/doi/abs/10.1177/026839629601100412
"Volume 11 Issue 4, December 1996","Book Review: The Trouble with Computers: Usefulness, Usability, and Productivity",https://journals.sagepub.com/doi/abs/10.1177/026839629601100413
"Volume 11 Issue 4, December 1996",Book Review: Information Modelling: An International Perspective,https://journals.sagepub.com/doi/abs/10.1177/026839629601100414
"Volume 11 Issue 4, December 1996",Indexes to Volume 11 (1996),https://journals.sagepub.com/doi/abs/10.1177/026839629601100415
"Volume 11 Issue 4, December 1996",Indexes to Volume 11 (1996),https://journals.sagepub.com/doi/abs/10.1177/026839629601100416
"Volume 11 Issue 3, September 1996",Evolutionary Software Development to Support Organizational and Business process Change: A Case Study Account,https://journals.sagepub.com/doi/abs/10.1177/026839629601100301
"Volume 11 Issue 3, September 1996",Executive Information System Development: A Case Study of a Manufacturing Company,https://journals.sagepub.com/doi/abs/10.1177/026839629601100302
"Volume 11 Issue 3, September 1996",Group Problem Solving and Decision Making: An Investigation of the Process and the Supporting Technology,https://journals.sagepub.com/doi/abs/10.1177/026839629601100303
"Volume 11 Issue 3, September 1996",Using the Internet for Knowledge Acquisition in Expert Systems Development: A Case Study,https://journals.sagepub.com/doi/abs/10.1177/026839629601100304
"Volume 11 Issue 3, September 1996",A Critical Perspective on Action Research as a Method for Information Systems Research,https://journals.sagepub.com/doi/abs/10.1177/026839629601100305
"Volume 11 Issue 3, September 1996",Measuring the Economic Value of Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629601100306
"Volume 11 Issue 3, September 1996",Reengineering Information Sharing Behaviour in Organizations,https://journals.sagepub.com/doi/abs/10.1177/026839629601100307
"Volume 11 Issue 2, June 1996",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629601100201
"Volume 11 Issue 2, June 1996",Information Systems Chargeout: A Review of Current Approaches and Future Challenges,https://journals.sagepub.com/doi/abs/10.1177/026839629601100202
"Volume 11 Issue 2, June 1996",Computer Decision Support for Capital Budgeting: Some Empirical Findings of Practice,https://journals.sagepub.com/doi/abs/10.1177/026839629601100203
"Volume 11 Issue 2, June 1996",Information Systems/Technology Evaluation Practices: Evidence from UK Organizations,https://journals.sagepub.com/doi/abs/10.1177/026839629601100204
"Volume 11 Issue 2, June 1996",Technology Driven and Competency Driven Approaches to Competitiveness: Are they Reconcilable?,https://journals.sagepub.com/doi/abs/10.1177/026839629601100205
"Volume 11 Issue 2, June 1996",Diversity in the Emergence of Electronic Commerce,https://journals.sagepub.com/doi/abs/10.1177/026839629601100206
"Volume 11 Issue 2, June 1996",An Empirical Evaluation of the Impact of Case on Developer Productivity and Software Quality,https://journals.sagepub.com/doi/abs/10.1177/026839629601100207
"Volume 11 Issue 1, March 1996",Is Innovation and Organizational Alignment – a Professional Juggling Act,https://journals.sagepub.com/doi/abs/10.1177/026839629601100101
"Volume 11 Issue 1, March 1996",Organizing for Crisis Response,https://journals.sagepub.com/doi/abs/10.1177/026839629601100102
"Volume 11 Issue 1, March 1996",Information Architectural Design in Business Process Reengineering,https://journals.sagepub.com/doi/abs/10.1177/026839629601100103
"Volume 11 Issue 1, March 1996",Division of Labour and the Design of Systems for Computer Support for Cooperative Work,https://journals.sagepub.com/doi/abs/10.1177/026839629601100104
"Volume 11 Issue 1, March 1996","Organizational Politics, Strategic Change and the Evaluation of CAD",https://journals.sagepub.com/doi/abs/10.1177/026839629601100105
"Volume 11 Issue 1, March 1996",Deconstruction Contexts in Interpreting Methodology,https://journals.sagepub.com/doi/abs/10.1177/026839629601100106
"Volume 11 Issue 1, March 1996",Organizational Requirements and the Introduction of Information Technology in Courtrooms: A Case Study,https://journals.sagepub.com/doi/abs/10.1177/026839629601100107
"Volume 11 Issue 1, March 1996",Smart Cards: A Design for the Future,https://journals.sagepub.com/doi/abs/10.1177/026839629601100108
"Volume 10 Issue 4, December 1995",Information Systems Outsourcing in Theory and Practice,https://journals.sagepub.com/doi/abs/10.1177/026839629501000401
"Volume 10 Issue 4, December 1995",Theoretical Perspectives on the Outsourcing of Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629501000402
"Volume 10 Issue 4, December 1995",The Outsourcing of Information Services: Transforming the Nature of Business in the Information Industry,https://journals.sagepub.com/doi/abs/10.1177/026839629501000403
"Volume 10 Issue 4, December 1995",The Role of Risk and Return in Information Technology Outsourcing Decisions,https://journals.sagepub.com/doi/abs/10.1177/026839629501000404
"Volume 10 Issue 4, December 1995",The Management of Partnering Development in I/S Outsourcing,https://journals.sagepub.com/doi/abs/10.1177/026839629501000405
"Volume 10 Issue 4, December 1995",A Framework for Deciding what to Outsource in Information Technology,https://journals.sagepub.com/doi/abs/10.1177/026839629501000406
"Volume 10 Issue 4, December 1995",Domestic and Global Outsourcing Practices of America's Most Effective is Users,https://journals.sagepub.com/doi/abs/10.1177/026839629501000407
"Volume 10 Issue 4, December 1995","Information Systems Outsourcing Decision Making: A Framework, Organizational Theories and Case Studies",https://journals.sagepub.com/doi/abs/10.1177/026839629501000408
"Volume 10 Issue 4, December 1995",Financial and Strategic Motivations behind is Outsourcing,https://journals.sagepub.com/doi/abs/10.1177/026839629501000409
"Volume 10 Issue 3, September 1995",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629501000301
"Volume 10 Issue 3, September 1995",Participation in the Development of Inter-Organizational Systems Involving users outside the Organization,https://journals.sagepub.com/doi/abs/10.1177/026839629501000302
"Volume 10 Issue 3, September 1995",Strategic Information Systems Planning: Deriving Comparative Advantage from EDI,https://journals.sagepub.com/doi/abs/10.1177/026839629501000303
"Volume 10 Issue 3, September 1995",Anticipating the Benefits of Proposed Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629501000304
"Volume 10 Issue 3, September 1995",The Responsiveness of Information Technology to Business Strategy Formulation: An Empirical Study,https://journals.sagepub.com/doi/abs/10.1177/026839629501000305
"Volume 10 Issue 3, September 1995",An Information System Profile of the UK Manufacturing Sector,https://journals.sagepub.com/doi/abs/10.1177/026839629501000306
"Volume 10 Issue 3, September 1995",Some Aspects of Methodology for Research in Information Systems,https://journals.sagepub.com/doi/abs/10.1177/026839629501000307
"Volume 10 Issue 2, June 1995",Editorial,https://journals.sagepub.com/doi/abs/10.1177/026839629501000208
"Volume 10 Issue 2, June 1995",Systems Development Methodologies: Unanswered Questions,https://journals.sagepub.com/doi/abs/10.1177/026839629501000209
"Volume 10 Issue 2, June 1995",On the Computerization of General Practice in the UK: The IT Perspective,https://journals.sagepub.com/doi/abs/10.1177/026839629501000201
