,,URL,
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720603001538,The impact of partnership attributes on EDI implementation success
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000497,Using a fuzzy multi-criteria decision making approach to evaluate alternative licensing mechanisms
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000503,An empirical investigation of IT outsourcing versus quasi-outsourcing in France and Germany
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000515,Literature derived reference models for the adoption of online shopping
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000722,The language of quarterly reports as an indicator of change in the company’s financial status
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000734,Development and validation of an instrument to measure user perceived service quality of information presenting Web portals
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000746,Implementation of a group decision support system utilizing collective memory
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S037872060400076X,A transactional-cycle approach to evidence management for dispute resolution
"Volume 42, Issue 4",Pages 503-634 (May 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000771,Information technology Alignment Planning—a case study
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000394,Integrating AHP and data mining for product recommendation based on customer lifetime value
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000424,Extrinsic versus intrinsic motivations for consumers to shop on-line
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000436,Activity-based justification of IT investments
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000448,Efficiency analysis of controls in EDI applications
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S037872060400045X,A case study of an inter-enterprise workflow-supported supply chain management system
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000461,Applying means-end chain theory to eliciting system requirements and understanding users perceptual orientations
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000473,KMPI: measuring knowledge management performance
"Volume 42, Issue 3","Pages EX1-EX2, 387-502 (March 2005)",https://www.sciencedirect.com/science/article/pii/S0378720604000485,"Planning for IS applications: a practical, information theoretical method and case study in mobile financial services"
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720603001149,The impact of IS sourcing type on service quality and maintenance efforts
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000035,Exploratory analysis on the halo effect of strategic goals on IOS effectiveness evaluation
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000151,Beyond concern—a privacy-trust-behavioral intention model of electronic commerce
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000230,The impact of presentation media on decision making: does multimedia improve the effectiveness of feedback?
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000242,The impact of cognitive absorption on perceived usefulness and perceived ease of use in on-line learning: an extension of the technology acceptance model
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000254,Virtual fab: an enabling framework and dynamic manufacturing service provision mechanism
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000345,A spatio-temporal geometry-based model for digital documentation of historical living systems
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000357,Bullying on the net: adverse behavior on e-mail and its impact
"Volume 42, Issue 2",Pages 261-386 (January 2005),https://www.sciencedirect.com/science/article/pii/S0378720604000382,Technology acceptance model for internet banking: an invariance analysis
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720603001460,Exploring the relationship between information technology investments and firm performance using regression splines analysis
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720603001794,"The Delphi method as a research tool: an example, design considerations and applications"
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000047,A group decision support approach to evaluating journals
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000059,Strategies for global information systems development
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000060,An exploratory study of object-oriented software component size determinants and the application of regression tree forecasting models
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000072,Modeling the planning process in advanced planning systems
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000084,Adopters and non-adopters of business-to-business electronic commerce in Singapore
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000096,Electronic coordination and collective action: use and effects of electronic calendaring and scheduling
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000102,Understanding software project risk: a cluster analysis
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000114,Beyond concern: a privacy–trust–behavioral intention model of electronic commerce
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000163,"What influences IT ethical behavior intentions—planned behavior, reasoned action, perceived importance, or individual characteristics?"
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000187,Psychological antecedents of institution-based consumer trust in e-retailing
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000199,A framework for evaluating economics of knowledge management systems
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000205,Electronic commerce adoption: an empirical study of small and medium US businesses
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000217,Improving the quality of online presence through interactivity
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000229,An exploratory study of information technology evaluation and benefits management practices of SMEs in the construction industry
"Volume 42, Issue 1","Pages EX1-EX2, 1-260 (December 2004)",https://www.sciencedirect.com/science/article/pii/S0378720604000175,How political processes shaped the IT adopted by a small make-to-order company: a case study in the insulated wire and cable industry
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001472,Information technology as a facilitator for enhancing dynamic capabilities through knowledge management
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001496,Perceptions about the quality of web sites: a survey amongst students at Northeastern University and Erasmus University
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001502,A specification pattern for use cases
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001514,A theory of application service provider (ASP) use from a client perspective
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001526,Ideal patterns of strategic alignment and business performance
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001708,IS planning autonomy in US subsidiaries of multinational firms
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S037872060300171X,A reversed context analysis of software piracy issues in Singapore
"Volume 41, Issue 8",Pages 933-1064 (November 2004),https://www.sciencedirect.com/science/article/pii/S0378720603001721,The role of communication values in swift starting action teams: IT insights from flight crew experience
